0,1,0,0,0,100,40,0,-100,40,2,0,
3,1,0,0,0,200,40,0,-200,40,2,0,
6,1,0,0,0,300,40,0,-300,40,2,0,
9,1,0,0,0,400,40,0,-400,40,2,0,
12,1,0,0,0,500,40,0,-500,40,2,0,
15,1,0,0,0,600,40,0,-600,40,2,0,
18,1,0,0,0,700,40,0,-700,40,2,0,
21,1,0,0,0,800,40,0,-800,40,2,0,
24,1,0,0,0,900,40,0,-900,40,2,0,
27,1,0,0,0,1000,40,0,-1000,40,2,0.004986662,
30,1,0,0,0,1100,40,0,-1100,40,2,0.024141237,
33,1,0,0,0,1200,40,0,-1200,40,2,0.052542686,
36,1,0,0,0,1300,40,0,-1300,40,2,0.254520419,
39,1,0,0,0,1400,40,0,-1400,40,2,0.400460504,
42,1,0,0,0,1500,40,0,-1500,40,2,0.59217032,
45,1,0,0,0,1600,40,0,-1600,40,2,0.634104587,
48,1,0,0,0,1700,40,0,-1700,40,2,0.635524825,
51,1,0,0,0,1800,40,0,-1800,40,2,0.634104744,
54,1,0,0,0,1900,40,0,-1900,40,2,0.638356624,
57,1,0,0,0,2000,40,0,-2000,40,2,0.639776704,
60,1,0,0,0,2100,40,0,-2100,40,2,0.646133088,
63,1,0,0,0,2200,40,0,-2200,40,2,0.652481123,
66,1,0,0,0,2300,40,0,-2300,40,2,0.658913754,
69,1,0,0,0,2400,40,0,-2400,40,2,0.668854259,
72,1,0,0,0,2500,40,0,-2500,40,2,0.675286747,
75,1,0,0,0,2600,40,0,-2600,40,2,0.675286905,
78,1,0,0,0,2700,40,0,-2700,40,2,0.673858304,
81,1,0,0,0,2800,40,0,-2800,40,2,0.672438223,
84,1,0,0,0,2900,40,0,-2900,40,2,0.671018142,
87,1,0,0,0,3000,40,0,-3000,40,2,0.676732172,
90,1,0,0,0,100,40,0,-100,40,1,0,
93,1,0,0,0,200,40,0,-200,40,1,0,
96,1,0,0,0,300,40,0,-300,40,1,0,
99,1,0,0,0,400,40,0,-400,40,1,0,
102,1,0,0,0,500,40,0,-500,40,1,0,
105,1,0,0,0,600,40,0,-600,40,1,0,
108,1,0,0,0,700,40,0,-700,40,1,0,
111,1,0,0,0,800,40,0,-800,40,1,0,
114,1,0,0,0,900,40,0,-900,40,1,0.005680285,
117,1,0,0,0,1000,40,0,-1000,40,1,0.257700912,
120,1,0,0,0,1100,40,0,-1100,40,1,0.518123781,
123,1,0,0,0,1200,40,0,-1200,40,1,0.6667579,
126,1,0,0,0,1300,40,0,-1300,40,1,0.668101928,
129,1,0,0,0,1400,40,0,-1400,40,1,0.672258182,
132,1,0,0,0,1500,40,0,-1500,40,1,0.666766421,
135,1,0,0,0,1600,40,0,-1600,40,1,0.663926319,
138,1,0,0,0,1700,40,0,-1700,40,1,0.661077637,
141,1,0,0,0,1800,40,0,-1800,40,1,0.659657715,
144,1,0,0,0,1900,40,0,-1900,40,1,0.659665919,
147,1,0,0,0,2000,40,0,-2000,40,1,0.663943202,
150,1,0,0,0,2100,40,0,-2100,40,1,0.658271242,
153,1,0,0,0,2200,40,0,-2200,40,1,0.656817395,
156,1,0,0,0,2300,40,0,-2300,40,1,0.655431239,
159,1,0,0,0,2400,40,0,-2400,40,1,0.654011218,
162,1,0,0,0,2500,40,0,-2500,40,1,0.652565733,
165,1,0,0,0,2600,40,0,-2600,40,1,0.652692436,
168,1,0,0,0,2700,40,0,-2700,40,1,0.651145653,
171,1,0,0,0,2800,40,0,-2800,40,1,0.648525287,
174,1,0,0,0,2900,40,0,-2900,40,1,0.649733935,
177,1,0,0,0,3000,40,0,-3000,40,1,0.648466118,
180,1,0,0,0,100,40,0,-100,40,2,0.000710037,
183,1,0,0,0,200,40,0,-200,40,2,0.000710037,
186,1,0,0,0,300,40,0,-300,40,2,0.000710037,
189,1,0,0,0,400,40,0,-400,40,2,0.000710037,
192,1,0,0,0,500,40,0,-500,40,2,0.000688578,
195,1,0,0,0,600,40,0,-600,40,2,0.000786089,
198,1,0,0,0,700,40,0,-700,40,2,0.000710037,
201,1,0,0,0,800,40,0,-800,40,2,0.000710037,
204,1,0,0,0,900,40,0,-900,40,2,0.000710037,
207,1,0,0,0,1000,40,0,-1000,40,2,0.000710037,
210,1,0,0,0,1100,40,0,-1100,40,2,0.019170981,
213,1,0,0,0,1200,40,0,-1200,40,2,0.044707046,
216,1,0,0,0,1300,40,0,-1300,40,2,0.202394139,
219,1,0,0,0,1400,40,0,-1400,40,2,0.374493526,
222,1,0,0,0,1500,40,0,-1500,40,2,0.541588627,
225,1,0,0,0,1600,40,0,-1600,40,2,0.61265157,
228,1,0,0,0,1700,40,0,-1700,40,2,0.607233232,
231,1,0,0,0,1800,40,0,-1800,40,2,0.608653253,
234,1,0,0,0,1900,40,0,-1900,40,2,0.607233232,
237,1,0,0,0,2000,40,0,-2000,40,2,0.614333734,
240,1,0,0,0,2100,40,0,-2100,40,2,0.612913653,
243,1,0,0,0,2200,40,0,-2200,40,2,0.610073334,
246,1,0,0,0,2300,40,0,-2300,40,2,0.614333576,
249,1,0,0,0,2400,40,0,-2400,40,2,0.612964302,
252,1,0,0,0,2500,40,0,-2500,40,2,0.612913495,
255,1,0,0,0,2600,40,0,-2600,40,2,0.612913495,
258,1,0,0,0,2700,40,0,-2700,40,2,0.615635317,
